,life_expectancy,year,adult_mortality,infant_mortality,1-4_mortality,alcohol,hep_b,measles,bmi,polio,health_gov_expendt%,dtp3,hiv_aids,gdp,population,5_19thinness,5_19obesity,hdi,schooling,drinking_water,national_income_capita,health_expenditure%_gdp,obesity_adlts,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,status_Developing
2179,71.0,2003.0,192.1613,0.02098,0.00073,5.1,31.0,0.0,25.8,99.0,3.91,99.0,0.4,1278.9484499554965,108000.0,3.8,6.2,0.682,13.0,93.57899,7010.0,4.18275,16.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2180,71.2,2004.0,188.1616,0.020925,0.000755,5.42,99.0,0.0,25.9,99.0,3.72,99.0,0.4,-105.72448557821917,109000.0,3.8,6.6,0.689,13.2,93.72137,7430.0,4.07436,16.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2181,71.4,2005.0,182.3599,0.02115,0.000645,6.04,99.0,0.0,26.0,93.0,3.66,99.0,0.2,343.8084009394224,109000.0,3.7,7.0,0.692,13.3,93.86375,7870.0,4.03522,17.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2182,71.7,2006.0,178.7171,0.02052,0.00066,5.93,99.0,0.0,26.1,99.0,3.88,99.0,0.3,806.1512531984481,109000.0,3.7,7.4,0.695,13.3,94.00614,8820.0,3.84621,17.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2183,71.9,2007.0,172.5513,0.02019,0.00067,5.89,99.0,0.0,26.3,99.0,3.92,99.0,0.3,1113.8192912281083,109000.0,3.7,7.9,0.702,13.3,94.14852,9440.0,4.18046,18.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2184,72.1,2008.0,169.1069,0.019265,0.00067,6.92,99.0,0.0,26.4,99.0,4.7,99.0,0.3,1671.6085157712514,108000.0,3.6,8.3,0.704,13.3,94.29091,9770.0,4.08865,18.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2185,72.3,2009.0,162.1511,0.0185,0.00054,6.85,99.0,0.0,26.5,99.0,5.13,99.0,0.2,1837.4531853332592,108000.0,3.6,8.7,0.709,13.3,94.4333,9760.0,4.33336,19.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2186,72.5,2010.0,163.2422,0.018015,0.000545,7.0,99.0,0.0,26.6,99.0,4.71,99.0,0.1,1450.979520091234,108000.0,3.5,9.2,0.711,13.3,94.57568,9560.0,4.55129,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2187,72.7,2011.0,167.0941,0.017915,0.000405,7.02,96.0,0.0,26.7,96.0,4.99,96.0,0.1,1358.0849638163636,108000.0,3.5,9.7,0.712,13.3,94.71806,9700.0,4.46511,20.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2188,72.8,2012.0,173.5639,0.017535,0.00041,6.93,96.0,0.0,26.8,96.0,8.48,96.0,0.1,2410.0107198378537,108000.0,3.5,10.2,0.713,13.3,94.86045,10160.0,4.68829,21.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2189,72.7,2013.0,174.3557,0.01742,0.000575,7.07,97.0,0.0,26.9,97.0,5.21,97.0,0.1,1315.6434846478514,109000.0,3.5,10.8,0.717,13.3,95.00284,10610.0,4.56956,21.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2190,73.1,2014.0,170.3854,0.01745,0.000425,7.01,98.0,0.0,27.0,97.0,8.63,98.0,0.1,6423.654553104774,109000.0,3.5,11.3,0.72,13.3,95.14522,17316.306381573173,4.40323,22.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2191,73.2,2015.0,164.4108,0.01676,0.000435,5.232457769371962,98.0,0.0,27.1,97.0,5.352058145612247,98.0,0.1,6880.392255376588,109000.0,3.4,11.9,0.72,13.3,95.14522,20589.11545577317,4.26423,23.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2192,72.0,2000.0,180.2961,0.019985,0.00082,3.0,89.0,0.0,30.5,94.0,5.31,95.0,0.1,154.68923,174000.0,0.2,7.7,0.64,12.1,91.91004,3080.0,4.39661,36.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2193,75.0,2001.0,175.7956,0.019175,0.000845,3.43,89.0,0.0,30.6,83.0,5.16,85.0,0.1,1555.47451,175000.0,0.2,8.4,0.645,12.0,91.90773,3370.0,3.93347,37.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2194,76.0,2002.0,174.5616,0.018515,0.000925,3.3,86.0,0.0,30.7,85.0,5.1,86.0,0.1,1631.41727,176000.0,0.2,9.1,0.653,12.1,91.91096,3540.0,4.64052,38.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2195,79.0,2003.0,169.123,0.017865,0.00086,4.17,83.0,0.0,30.8,82.0,4.71,83.0,0.1,197.29417,177000.0,0.2,9.9,0.659,12.3,91.91711,3600.0,4.28587,38.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2196,71.4,2004.0,160.6458,0.01732,0.000755,3.62,54.0,0.0,30.9,26.0,4.45,55.0,0.1,2351.33814,179000.0,0.2,10.6,0.665,12.4,91.92322,3940.0,4.64893,39.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2197,71.6,2005.0,157.121,0.01669,0.0008,3.63,41.0,0.0,31.0,55.0,4.47,49.0,0.1,2571.262348,180000.0,0.2,11.4,0.671,12.6,92.17085,4040.0,4.76253,40.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2198,72.0,2006.0,149.3286,0.016195,0.00075,3.52,35.0,0.0,31.1,37.0,4.68,39.0,0.1,287.963899,181000.0,0.2,12.3,0.677,12.7,92.41533,4140.0,5.01838,40.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2199,72.2,2007.0,143.9743,0.015915,0.000745,3.85,46.0,0.0,31.2,49.0,5.25,53.0,0.1,322.543121,182000.0,0.2,13.1,0.682,12.9,92.65668,4290.0,4.87175,41.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2200,72.5,2008.0,139.0505,0.01552,0.00074,3.97,12.0,0.0,31.3,54.0,4.52,26.0,0.1,359.82223,183000.0,0.2,13.9,0.688,12.9,93.17934,4560.0,4.65748,42.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2201,76.0,2009.0,163.8004,0.01596,0.001285,2.88,44.0,0.0,31.4,45.0,5.4,49.0,0.1,335.112838,185000.0,0.2,14.8,0.691,12.9,93.72028,4390.0,5.41482,42.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2202,72.6,2010.0,133.8282,0.01531,0.00084,3.01,57.0,8.0,31.5,57.0,5.7,62.0,0.1,3453.487434,186000.0,0.2,15.7,0.69,12.9,94.26012,4550.0,5.49448,43.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2203,73.0,2011.0,127.4106,0.015555,0.000775,2.15,58.0,0.0,31.6,6.0,5.8,65.0,0.1,3942.9827,187000.0,0.2,16.7,0.693,12.9,94.79884,4640.0,5.42492,44.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2204,73.2,2012.0,123.6654,0.01589,0.000735,0.01,64.0,1.0,31.7,62.0,5.2,64.0,0.1,4234.554443,189000.0,0.2,17.7,0.698,12.9,95.33617,4770.0,4.82495,44.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2205,73.6,2013.0,117.9175,0.01627,0.00068,0.01,6.0,0.0,31.8,62.0,6.91,67.0,0.1,4219.65123,191000.0,0.2,18.7,0.7,12.9,95.87206,4840.0,6.17123,45.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2206,73.8,2014.0,115.1294,0.016655,0.00065,0.01,56.0,0.0,32.0,58.0,7.22,63.0,0.1,4178.973369,192000.0,0.2,19.7,0.701,12.9,96.40667,20071.615574439267,6.2278,46.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2207,74.0,2015.0,112.606,0.016575,0.00066,4.048964560964663,59.0,0.0,32.1,61.0,6.399430218380694,66.0,0.1,4149.363444,194000.0,0.2,20.7,0.702,12.9,96.89848,22926.464552554004,5.67471,46.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2208,62.6,2000.0,226.6226,0.05764,0.008195,5.07,74.79108325677862,0.0,23.5,87.0,8.86,82.0,1.5,2189.694935933716,142000.0,8.2,1.1,0.488,9.3,64.89487,394.15690318636916,10.50689,6.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2209,62.8,2001.0,224.9624,0.054605,0.007455,5.02,59.24534699864853,0.0,23.6,9.0,1.28,92.0,1.5,51.216381,145000.0,8.0,1.2,0.497,9.4,66.07932,1700.0,10.82799,6.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2210,63.1,2002.0,225.2943,0.051675,0.00674,5.8,76.4249061253197,0.0,23.7,92.0,1.21,92.0,1.4,555.8185378,147000.0,7.8,1.3,0.501,9.6,67.29685,1730.0,10.66628,6.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2211,63.4,2003.0,227.0336,0.0486,0.006195,6.54,43.0,0.0,23.8,94.0,11.12,94.0,1.6,649.342153,150000.0,7.6,1.4,0.504,9.7,68.52322,1880.0,12.61896,7.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2212,63.8,2004.0,229.042,0.04617,0.00559,5.78,7.0,0.0,23.9,99.0,9.94,96.0,1.6,693.345683,154000.0,7.4,1.6,0.509,9.8,69.75364,1970.0,11.87558,7.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2213,64.3,2005.0,227.2952,0.04387,0.005105,5.27,96.0,0.0,24.0,97.0,1.4,97.0,1.6,81.86157,157000.0,7.2,1.7,0.514,10.0,70.98711,2020.0,11.51784,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2214,64.7,2006.0,223.0466,0.04205,0.00459,5.46,75.0,0.0,24.1,97.0,7.84,97.0,1.2,843.89447,162000.0,7.0,1.8,0.521,10.2,72.22397,2390.0,8.28198,8.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2215,65.1,2007.0,219.6313,0.040585,0.004135,4.14,87.0,0.0,24.2,98.0,7.44,97.0,1.2,894.927988,166000.0,6.8,2.0,0.527,10.3,73.46408,2450.0,8.1708,8.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2216,65.4,2008.0,217.257,0.03918,0.003805,4.36,99.0,0.0,24.3,99.0,5.66,99.0,0.9,1126.46212,171000.0,6.6,2.1,0.531,10.4,74.7073,2570.0,7.11205,9.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2217,65.8,2009.0,211.7139,0.03769,0.003445,4.13,98.0,0.0,24.4,99.0,6.65,98.0,0.9,199.57146,176000.0,6.4,2.3,0.533,10.1,75.95302,2610.0,7.19475,9.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2218,66.2,2010.0,205.1428,0.03603,0.003185,5.58,98.0,0.0,24.4,98.0,5.24,98.0,0.5,1129.754961,180000.0,6.3,2.4,0.542,10.6,77.20159,2690.0,6.84512,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2219,66.6,2011.0,202.1565,0.03433,0.002915,5.69,96.0,0.0,24.5,96.0,5.44,96.0,0.5,134.326189,185000.0,6.1,2.6,0.546,10.6,78.45267,2800.0,6.7559,10.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2220,66.9,2012.0,198.4397,0.032525,0.00271,0.01,96.0,0.0,24.6,96.0,8.6,96.0,0.5,138.949959,188000.0,5.9,2.8,0.553,10.8,79.70635,2860.0,6.47639,10.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2221,67.1,2013.0,194.8116,0.030895,0.00247,0.01,97.0,0.0,24.6,97.0,9.76,97.0,0.2,1619.532678,192000.0,5.8,3.0,0.559,11.0,80.95905,2950.0,7.9375,11.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2222,67.3,2014.0,192.5551,0.029355,0.00231,0.01,95.0,0.0,24.7,95.0,8.35,95.0,0.2,1821.878734,196000.0,5.6,3.1,0.562,11.1,82.21143,4286.293888141925,6.73133,11.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2223,67.5,2015.0,191.6002,0.02814,0.002115,2.200825754694307,96.0,0.0,24.7,96.0,5.323891902543878,96.0,0.2,1624.63963,199000.0,5.5,3.3,0.565,11.2,83.46349,6960.425408260977,5.38679,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2224,72.6,2000.0,111.5266,0.01992,0.000845,0.05,93.0,0.0,27.6,95.0,4.24,95.0,0.1,9126.954277,20664000.0,7.4,9.8,0.737,11.8,97.38966,29490.0,4.21159,26.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2225,72.8,2001.0,109.293,0.01901,0.00081,0.05,95.0,155.0,27.6,97.0,4.49,97.0,0.1,8643.4944,21203000.0,7.4,10.2,0.742,12.0,97.38966,29090.0,4.46174,26.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2226,72.9,2002.0,107.4276,0.01793,0.00076,0.05,97.0,311.0,27.6,95.0,4.28,95.0,0.1,8655.311531,21805000.0,7.3,10.6,0.745,12.1,97.38966,28350.0,4.24938,27.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2227,73.0,2003.0,106.0709,0.01698,0.000705,0.05,95.0,1208.0,27.7,95.0,4.2,95.0,0.1,9567.458285,22457000.0,7.3,11.0,0.747,12.2,97.56637,29760.0,3.9791,27.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2228,73.1,2004.0,104.9005,0.016075,0.0007,0.06,96.0,1880.0,27.7,96.0,3.58,96.0,0.1,11138.8746,23133000.0,7.3,11.5,0.754,12.3,97.74308,32190.0,3.58401,27.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2229,73.1,2005.0,103.7902,0.015475,0.000675,0.05,97.0,373.0,27.8,96.0,3.42,96.0,0.1,13739.82945,23816000.0,7.2,11.9,0.761,12.4,97.91979,34850.0,3.41867,28.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2230,73.2,2006.0,102.7353,0.01511,0.000645,0.08,96.0,807.0,27.8,96.0,3.55,96.0,0.1,15334.66994,24498000.0,7.2,12.4,0.767,12.5,98.0965,37070.0,3.61922,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2231,73.2,2007.0,102.0275,0.014685,0.000615,0.1,96.0,4648.0,27.9,96.0,3.49,96.0,0.1,16472.1665,25185000.0,7.2,12.8,0.773,12.7,98.27321,39220.0,3.56229,29.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2232,73.3,2008.0,100.6593,0.014195,0.000615,0.09,98.0,158.0,27.9,98.0,2.87,98.0,0.1,237.83234,25889000.0,7.2,13.3,0.779,12.8,98.44992,42710.0,2.971,30.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2233,73.4,2009.0,99.32103,0.01383,0.000575,0.09,98.0,82.0,28.0,98.0,4.9,98.0,0.1,1694.2931,26630000.0,7.3,13.8,0.787,13.0,98.62663,43220.0,4.29042,30.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2234,73.7,2010.0,97.11656,0.01337,0.000565,0.09,98.0,334.0,28.1,98.0,3.49,98.0,0.1,19259.58726,27421000.0,7.3,14.3,0.792,13.3,98.80334,45900.0,3.64786,31.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2235,73.9,2011.0,95.3997,0.0131,0.000535,0.09,98.0,362.0,28.1,98.0,3.57,98.0,0.1,2377.74739,28268000.0,7.4,14.8,0.804,13.9,98.98006,49940.0,3.71178,32.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2236,74.1,2012.0,93.75774,0.01287,0.000515,0.09,98.0,294.0,28.2,98.0,3.86,98.0,0.1,2533.9462,29155000.0,7.4,15.3,0.818,14.5,99.15677,52790.0,4.01962,32.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,74.3,2013.0,92.48193,0.01264,0.00049,0.09,98.0,1164.0,28.3,98.0,4.25,98.0,0.1,24934.38614,30052000.0,7.5,15.8,0.83,15.2,99.33348,53780.0,4.46568,33.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2238,74.4,2014.0,91.21008,0.01237,0.00049,0.09,98.0,154.0,28.3,98.0,4.68,98.0,0.1,24575.434,30917000.0,7.6,16.4,0.841,15.8,99.51019,45740.95343681743,5.22795,34.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2239,74.5,2015.0,90.49767,0.01192,0.000495,1.4358263197158863,98.0,219.0,28.4,97.0,5.81178068047052,98.0,0.1,2732.86172,31718000.0,7.6,16.9,0.845,16.1,99.6869,35175.45342074049,5.99835,34.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2240,57.5,2000.0,250.4469,0.074205,0.018075,0.29,52.40848634235272,5839.0,22.1,49.0,4.63,52.0,0.5,473.45338,9798000.0,12.5,0.6,0.378,5.2,59.9197,1490.0,3.56931,4.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2241,57.9,2001.0,250.6425,0.071605,0.01678,0.34,51.69365496479077,24789.0,22.2,49.0,4.98,52.0,0.6,481.287397,10036000.0,12.3,0.7,0.381,5.4,61.04181,1560.0,3.87414,4.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2242,58.4,2002.0,250.6284,0.06844,0.015355,0.36,18.143795455613372,18184.0,22.3,6.0,5.6,6.0,0.7,513.26227,10284000.0,12.1,0.7,0.397,5.7,62.16981,1550.0,4.0806,5.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2243,59.0,2003.0,250.4608,0.06497,0.01388,0.33,70.94319608102478,1519.0,22.3,73.0,5.4,73.0,0.7,642.7663113,10541000.0,11.9,0.8,0.401,5.9,63.37071,1650.0,4.32903,5.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2244,59.7,2004.0,248.0221,0.061335,0.01247,0.35,54.0,31.0,22.4,87.0,5.68,87.0,0.7,733.581811,10810000.0,11.7,0.8,0.408,6.2,64.62414,1750.0,4.51964,5.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2245,65.0,2005.0,244.2244,0.05789,0.011135,0.33,84.0,0.0,22.5,84.0,5.35,84.0,0.7,773.8698713,11090000.0,11.5,0.9,0.415,6.4,65.87548,1840.0,3.66861,5.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2246,61.3,2006.0,240.3749,0.05463,0.009915,0.34,89.0,3.0,22.5,89.0,5.44,89.0,0.7,89.838296,11382000.0,11.3,1.0,0.422,6.6,67.12531,1910.0,3.71245,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2247,62.1,2007.0,233.8172,0.051665,0.00884,0.32,94.0,11.0,22.6,93.0,4.72,94.0,0.7,95.3978522,11687000.0,11.1,1.0,0.425,6.8,68.37295,2000.0,3.34081,6.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2248,62.8,2008.0,221.9159,0.049015,0.00792,0.28,88.0,6.0,22.7,87.0,4.94,88.0,0.6,11.33678,12005000.0,10.9,1.1,0.435,7.1,69.61811,2070.0,3.473,6.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2249,63.5,2009.0,215.0915,0.046515,0.00712,0.3,86.0,999.0,22.7,83.0,4.81,86.0,0.5,12.566464,12335000.0,10.7,1.2,0.444,7.5,70.86018,2060.0,3.80207,6.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2250,64.3,2010.0,209.2066,0.04435,0.006395,0.28,89.0,428.0,22.7,76.0,4.62,89.0,0.4,11.631377,12678000.0,10.5,1.2,0.449,7.7,72.09962,2120.0,4.00045,7.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2251,64.9,2011.0,204.2044,0.04229,0.005735,0.32,92.0,18.0,22.8,89.0,4.42,92.0,0.4,18.25321,13034000.0,10.3,1.3,0.455,7.9,73.33579,2140.0,4.19347,7.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2252,65.6,2012.0,199.5847,0.040395,0.005175,0.28,91.0,46.0,22.8,83.0,4.31,91.0,0.4,136.4518,13402000.0,10.2,1.4,0.463,8.3,74.56811,2180.0,4.22773,7.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2253,66.0,2013.0,196.2545,0.038605,0.00468,0.26,92.0,17.0,22.9,89.0,4.51,92.0,0.3,148.912351,13782000.0,10.0,1.5,0.474,8.7,75.79665,2240.0,4.3749,7.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2254,66.4,2014.0,192.9934,0.03698,0.00422,0.26,89.0,32.0,22.9,85.0,4.66,89.0,0.3,152.443873,14175000.0,9.8,1.6,0.483,9.1,77.02114,4659.987106577511,4.39606,8.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2255,66.7,2015.0,188.8731,0.03554,0.00384,1.4515878184791973,89.0,58.0,22.9,85.0,4.4287110285682445,89.0,0.3,98.7256145,14578000.0,9.6,1.7,0.491,9.5,78.24334,4817.135674852925,4.38257,8.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2256,72.6,2000.0,140.5856,0.011125,0.00044,7.38,84.35893667024288,38.0,25.3,98.0,6.53,95.0,0.1,87.1365252,9488000.0,2.9,3.8,0.702,13.0,94.74107,5790.0,6.50383,15.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2257,73.1,2001.0,134.2404,0.010765,0.00042,7.53,82.48634355271815,35.0,25.3,93.0,6.89,93.0,0.1,1634.87561,9411000.0,2.9,4.0,0.709,13.1,94.71433,6190.0,6.86536,15.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2258,72.9,2002.0,131.13,0.0101,0.00039,6.95,86.05238236794685,63.0,25.4,95.0,8.9,95.0,0.1,2149.9944,9346000.0,2.8,4.3,0.715,13.2,94.6876,6570.0,8.0656,16.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2259,73.0,2003.0,130.5543,0.00915,0.00037,7.25,81.25562862394736,15.0,25.4,89.0,8.13,89.0,0.1,2832.49652,9292000.0,2.7,4.6,0.715,13.0,94.6609,6930.0,8.13506,16.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2260,73.0,2004.0,128.602,0.00824,0.00034,7.42,89.0,11.0,25.5,96.0,8.24,88.0,0.1,3331.228766,9243000.0,2.7,4.9,0.72,13.1,94.63416,7750.0,8.24589,16.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2261,73.0,2005.0,128.1388,0.00764,0.00031,9.6,65.0,2.0,25.5,98.0,8.7,98.0,0.1,3528.1318,9194000.0,2.6,5.2,0.73,13.2,93.87494,8410.0,8.28382,17.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2262,73.6,2006.0,125.5142,0.007305,0.00028,8.58,93.0,2.0,25.6,97.0,8.99,92.0,0.1,4129.758741,9146000.0,2.5,5.6,0.739,13.4,93.1154,9320.0,8.49388,17.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2263,73.8,2007.0,123.2918,0.007105,0.00028,9.3,99.0,201.0,25.6,93.0,1.2,94.0,0.1,5458.121718,9101000.0,2.5,5.9,0.743,13.5,92.35551,9890.0,9.37648,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2264,74.0,2008.0,122.2524,0.00722,0.000255,9.54,93.0,2.0,25.7,95.0,1.5,95.0,0.1,671.773913,9060000.0,2.4,6.3,0.749,13.5,91.59534,11200.0,9.48245,18.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2265,74.1,2009.0,119.516,0.00711,0.000255,9.85,93.0,1.0,25.7,97.0,9.9,95.0,0.1,5821.35397,9023000.0,2.4,6.7,0.754,13.6,90.83485,11000.0,9.34622,18.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2266,74.4,2010.0,115.0738,0.006935,0.00025,9.65,89.0,20.0,25.8,91.0,1.9,91.0,0.1,5411.87744,8991000.0,2.3,7.1,0.755,13.6,90.07408,10830.0,9.52731,19.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2267,74.6,2011.0,112.8644,0.00669,0.000255,9.56,94.0,370.0,25.8,94.0,9.72,94.0,0.1,6423.291783,8964000.0,2.2,7.5,0.757,13.5,89.31296,11490.0,9.11379,19.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2268,74.9,2012.0,111.0367,0.006395,0.00023,9.38,97.0,0.0,25.9,93.0,9.89,91.0,0.1,5659.3824,8940000.0,2.2,7.9,0.767,14.0,88.5552,11440.0,9.3282,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2269,75.3,2013.0,107.1181,0.006065,0.00023,9.16,91.0,1.0,25.9,97.0,1.12,95.0,0.1,6353.826383,8919000.0,2.1,8.4,0.766,14.1,87.79867,12020.0,9.31232,20.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2270,75.4,2014.0,106.0628,0.005765,0.00021,9.09,92.0,37.0,26.0,93.0,1.37,93.0,0.1,62.173221,8898000.0,2.1,8.8,0.771,14.3,87.04207,19902.99119634313,9.24599,20.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2271,75.6,2015.0,106.1391,0.00531,0.000205,5.321672567664308,94.0,383.0,26.0,95.0,7.520901676173274,95.0,0.1,5237.255334,8877000.0,2.1,9.3,0.775,14.4,86.28549,19807.699182369724,8.81929,21.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2272,71.8,2000.0,188.4855,0.01278,0.000505,8.24,98.0,0.0,25.4,98.0,4.62,98.0,0.1,7578.85153,81000.0,6.5,4.4,0.0,12.3,93.20035,14190.0,4.61072,8.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2273,72.0,2001.0,186.788,0.0131,0.000345,6.72,96.0,0.0,25.5,96.0,4.45,96.0,0.1,7663.1378,82000.0,6.4,4.8,0.714,12.2,93.45757,14270.0,5.3947,8.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2274,72.1,2002.0,185.4813,0.012405,0.00052,11.15,99.0,0.0,25.6,99.0,4.21,99.0,0.1,8331.261997,84000.0,6.3,5.1,0.712,12.1,93.71478,13490.0,4.55958,9.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2275,72.1,2003.0,184.8953,0.011665,0.00068,7.41,99.0,0.0,25.7,99.0,4.64,99.0,0.1,8524.961236,86000.0,6.3,5.4,0.713,12.1,93.97199,13550.0,5.3582,9.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2276,72.1,2004.0,186.0821,0.011715,0.00053,7.91,99.0,0.0,25.8,99.0,4.17,99.0,0.1,1176.65871,87000.0,6.2,5.8,0.715,12.3,94.22921,13940.0,5.19607,9.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2277,72.2,2005.0,185.1789,0.01135,0.00049,7.82,99.0,0.0,25.8,99.0,3.91,99.0,0.1,1192.5174,89000.0,6.2,6.1,0.712,12.1,94.48642,15550.0,4.97726,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2278,72.2,2006.0,185.105,0.01182,0.00048,8.12,99.0,10.0,25.9,99.0,3.73,99.0,0.1,1214.39987,90000.0,6.1,6.5,0.728,13.1,94.74364,17190.0,4.67818,10.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2279,72.2,2007.0,184.9961,0.01195,0.00048,8.12,99.0,1.0,26.0,99.0,3.3,99.0,0.1,12154.82994,90000.0,6.1,6.8,0.733,13.1,95.00085,19000.0,4.08972,10.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2280,72.2,2008.0,184.5494,0.012245,0.00049,6.33,99.0,0.0,26.1,99.0,2.64,99.0,0.1,11122.8627,90000.0,6.0,7.2,0.739,13.2,95.25806,18280.0,3.99025,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
